Title,Genre,Length (s),Note Count,Avg Notes/Min,BPM,Tempo Changes Count,Min Velocity,Max Velocity,Unique Pitches Count
Platinum (Rhythm Syndicate Mix),Unknown,235.90003931666664,195,49.5972787197979,176.47055882353527,1,41,122,19
Play On,Country,221.51666666666665,919,248.9203220224212,162.79912454886707,1,50,116,34
Play The Game (Live In Montreal),Rock,195.5546875,1350,414.20638408373617,149.7263459130746,1,21,110,37
Play The Game Tonight,Rock,196.1781675208333,1456,445.3094913873264,217.91549096874095,1,61,124,31
Playing Along,Rock,193.2668521875,1309,406.3811207718308,154.00015400015403,1,91,127,10
Pleasant Moments,Blues,234.475,1661,425.0346518818637,191.0948140387636,1,10,126,57
Please Come Home For Christmas (Album),Rock,179.36458333333331,1602,535.8917474882398,183.972725641486,1,48,100,34
Please Come To Boston,Rock,249.9401902,780,187.24479629526985,153.14292350479002,1,30,113,28
Please Dont Talk About Me When Im Gone (Album Version),Unknown,124.8,1204,578.8461538461538,200.00000000000009,1,60,100,32
Please Mr Postman,Rock,168.70794928125,887,315.4563861793963,148.888953407437,1,15,119,15
Please Mr Sand Man (LP Version),Rock,261.666562,614,140.78986523314353,149.64454481679726,1,31,127,33
Please MrPostman,Unknown,259.15386775,1107,256.2956153294764,129.9999891666679,1,7,121,31
Please Remember Me,Rock,271.61983038541666,419,92.55583424938982,82.65300675104037,1,7,87,17
PM,Unknown,228.6061903125,769,201.8318048908805,155.4001554001552,1,1,117,21
Po Xiao,Pop,257.64693000000005,777,180.9452959521,170.1202264028694,1,90,114,30
Pokemon_Black_White_Bicycle,Soundtracks,103.24947916666666,995,578.211149168428,180.52550231839257,1,59,127,49
Pokemon_Diamond_Pearl_DialgaandPalkiaBattle,Soundtracks,148.55109675,1568,633.3174379609553,176.0000469333459,1,75,108,60
Pokemon_Diamond_Pearl_PokemonLeagueDay,Soundtracks,84.38526173144531,306,217.5735385929168,158.4271772845572,1,39,73,42
Pokemon_Diamond_Pearl_SandgemTown,Soundtracks,52.23624272753906,359,412.3573763210972,222.97828144081583,1,51,75,39
Pokemon_Diamond_Pearl_TwinleafTownDay,Soundtracks,150.2297428886719,650,259.6023879831908,154.68791992776136,1,50,115,42
Pokemon_Gold_Silver_RivalBattle,Soundtracks,119.999272,1138,569.0034519542752,182.2710622364134,1,51,99,44
Pokemon_Gold_Silver_Route1,Soundtracks,65.18617639583333,712,655.3536710082392,206.9857522270628,1,110,110,39
Pokemon_Gold_Silver_Route12,Soundtracks,63.671875,536,505.0895705521472,217.21212121212133,1,110,110,31
Pokemon_Gold_Silver_Route27,Soundtracks,61.328642375,589,576.2397247261745,238.32426067062949,1,110,110,39
Pokemon_Gold_Silver_Route29,Soundtracks,62.26793015625,654,630.179932134156,263.0867682770797,1,110,110,24
Pokemon_Gold_Silver_Route30,Soundtracks,63.631565156250005,652,614.7892151315025,261.5252615252618,1,110,110,29
Pokemon_Gold_Silver_Route36,Soundtracks,75.21918382291668,594,473.8152980216429,239.02713060545028,1,110,110,33
Pokemon_Gold_Silver_Route38,Soundtracks,67.98504516666667,677,597.4843423346896,264.3488883931464,1,110,110,28
Pokemon_Gold_Silver_Route42,Soundtracks,98.50275582291668,712,433.6934499253999,240.77015780967108,1,110,110,25
Pokemon_Omega_Ruby_Alpha_Sapphire_SoaringDay,Soundtracks,134.11375200000003,1554,695.2307172794627,294.9441217188231,1,89,100,55
Pokemon_Red_Blue_Yellow_Champion_Battle_by_ALF,Soundtracks,74.88892843359375,881,705.845324611268,174.7452490667723,1,44,75,41
Pokemon_Red_Blue_Yellow_GameCorner,Soundtracks,95.908995,900,563.0337383891886,165.00016500016537,1,108,127,32
Pokemon_Red_Blue_Yellow_IndigoPlateau,Soundtracks,61.14322916666666,384,376.8201371438306,135.3303964757709,1,110,110,23
Pokemon_Red_Blue_Yellow_LavenderTown,Soundtracks,83.868787625,688,492.19740941736313,224.000694402151,1,60,80,17
Pokemon_Red_Blue_Yellow_Route1,Soundtracks,49.822265625,429,516.6364812419147,251.17277326383564,1,81,127,21
Pokemon_Red_Blue_Yellow_Route2_by_ALF,Soundtracks,49.31770359375,396,481.7742568818855,229.98574790175823,1,44,75,20
Pokemon_Red_Blue_Yellow_Route3_by_ALF,Soundtracks,60.48255263378907,560,555.5321086304332,251.96308323197565,1,45,75,25
Pokemon_Red_Blue_Yellow_Silph_Co_Building_by_ALF,Soundtracks,54.389201625000005,541,596.8096429104368,184.66004831089052,1,56,93,36
Pokemon_Red_Blue_Yellow_Title_Screen_by_ALF,Soundtracks,48.16867974609375,360,448.4241651184483,261.37431172478944,1,44,75,39
Pokemon_Red_Blue_Yellow_ViridianCity,Soundtracks,61.85,772,748.9086499595796,209.0592334494772,1,100,100,27
Pokemon_Ruby_Sapphire_OceanicMuseum,Soundtracks,129.6506058310547,1142,528.4973376004671,184.5530531209169,1,51,73,36
Pokemon_Ruby_Sapphire_Surfing,Soundtracks,196.69383959375,1569,478.6118375361225,166.89379792447968,1,64,127,53
Pokemon_Ruby_Sapphire_VerdanturfTown,Soundtracks,181.453125,852,281.7256522862309,175.8241758241764,1,19,80,38
Pokemon_Silver_Gold_Crystal_Champion_Battle_by_ALF,Soundtracks,65.92115935546875,776,706.2982577253085,185.84809408502863,1,44,75,35
Pokemon_Trading_Card_Game_NormalDuel,Soundtracks,278.65869140625,1520,327.28209387534105,211.9107840882962,1,44,75,45
Pokemon_Trading_Card_Game_PauseScreen,Soundtracks,63.98486328125,784,735.1738768782288,239.93823504180943,1,44,75,18
Polka Mazurka,Unknown,57.6,358,372.91666666666674,127.27272727272738,1,60,127,25
Polonaise in F major,Classical,48.0,235,293.75,171.42857142857144,1,127,127,30
Polonaise in G minor,Classical,48.0,148,185.0,140.0,1,127,127,22
Polovtsian Dance,Classical,87.5,301,206.4,126.31578947368422,1,64,96,24
Pomp  Circumstance March No1,Classical,60.0,203,203.0,92.3076923076923,1,62,100,21
Ponce Scherzino Mexicano,Classical,72.5,379,313.65517241379314,168.0,1,100,100,32
Pond Love (Album Version),Rock,230.7906783,1204,313.01090898522654,206.2502062502064,1,28,127,22
Pony Cart,Unknown,54.3,382,422.0994475138122,197.77777777777789,1,63,99,37
Poolshaker,Rock,226.0,1852,491.6814159292035,187.1999999999998,1,57,127,28
Poor Orphan,Classical,96.0,373,233.125,97.77777777777776,1,1,107,18
Pop A Cap In Yo Ass,Unknown,242.85639,2646,653.7196735898117,160.3641334924511,1,99,114,14
Popotitos,Latin,290.902865140625,1343,276.9996780920219,160.6369338974786,1,44,106,23
Por Amarte,Latin,200.8330521666667,691,206.4401230410685,186.3002608203664,1,51,105,15
Por Causa Dela,World,223.15795573333332,775,208.37258455426084,202.3658664743728,1,52,127,22
Por Ese Amor,Latin,258.0552975,2107,489.8950001210496,169.8127266826093,1,8,90,57
Por Tus Mentiras,Latin,272.1182256,835,184.11115201686076,150.77541454110565,1,1,107,23
Porcelain Heart (Acoustic Version),Rock,277.159375,1901,411.5321735012572,213.72912801484236,1,41,127,47
Porcelain,Rap,246.556736,642,156.2317891813753,154.84655644720107,1,127,127,20
Portal_StillAlive,Soundtracks,117.5068359375,650,331.8955845321499,220.7341939524689,1,44,75,25
Portugal Português (Digam Todos De Uma Vez),Unknown,264.26025390625,513,116.4760857715653,132.1290322580645,1,1,1,19
Pou Pige Tosi Agapi (Summer Moonlight Mix),World,212.7441996875,1117,315.02621504344506,130.89911529358625,1,33,113,29
Pour Elise,Classical,87.333246,410,281.6796709926481,178.68631007317128,1,100,100,33
Pour le piano_ suite II Sarabande,Classical,219.3,1643,449.52120383036936,111.57024793388436,1,32,107,56
Pour Que Tu MAimes Encore,World,238.5715518333333,1149,288.9699105791191,71.96465831693641,1,31,127,33
Pourquoi Tant De Larmes,World,191.12336744791668,399,125.259408724702,151.20060480241912,1,80,127,29
Power of a Woman,Unknown,132.0,847,385.0,210.6666666666666,1,100,100,27
Power Of Love (as made famous by Frankie Goes To Hollywood),Unknown,294.8657765625,438,89.12529730092182,210.00021000020985,1,16,110,26
Power Over Me,Rock,292.01865005566407,1690,347.2380958567931,207.64847429568923,1,32,121,49
Praeludium 10,Classical,67.764672,645,571.0940355470177,170.00008500004267,1,127,127,43
Praeludium 2,Classical,61.714224,412,400.5559561115117,280.00028000028004,1,127,127,39
Praeludium IX,Classical,86.4,423,293.74999999999994,199.99999999999997,1,90,90,42
Prayee,Blues,136.38307741875,721,317.1947782581169,204.1531393081993,1,46,124,36
Precious And Few,Rock,165.14,903,328.08526099067456,158.3652618135376,1,114,114,41
Precious Lord_ Take My Hand,Country,229.03344785,394,103.21636521615154,124.2677202929186,1,16,127,29
Precious Memories,Blues,194.5764333333333,583,179.77511151144887,70.12419872146062,1,67,112,21
Precious Moments,Rock,288.5047790625,990,205.88913706393728,90.53809691042248,1,20,120,32
Precious Things,Rock,217.3514240625,1551,428.15454465686105,149.071808206734,1,2,127,35
Precis Så Jag Känner,Rock,131.71584820625,442,201.34251391277616,131.33103888204215,1,1,127,28
Prelude (Learing To Trust Album Version),Rock,66.86064742500001,213,191.14382663338375,140.00014000013996,1,1,110,23
Prelude - Nightmare,Rock,236.67426609166665,216,54.75880506155428,260.5160267354768,1,47,89,20
Prelude and Fugue in C minor (WTK_ Book II_ No2)_ BWV 871,Classical,61.2272115,703,688.9093748781945,227.96075427654324,1,24,91,37
Prelude and Fugue in D major,Classical,135.272592,1238,549.1134523392587,213.03392089908945,1,34,78,44
Prelude And Fugue In E Minor BWV 533  Fugue,Classical,273.0520833333333,635,139.53381909739443,128.8888888888889,1,92,102,29
Prelude and Fugue,Classical,150.0,676,270.4,160.0,1,100,100,40
Prelude I,Unknown,94.23446952083334,785,499.8171076835864,178.52144097544186,1,25,120,55
Prelude in C minor,Classical,86.857056,1090,752.9612792770687,210.0002100002098,1,49,106,35
Prelude In D Minor_ Op 28 No 24,Classical,125.44726516666668,1371,655.7337052402941,227.88271977155983,1,25,115,73
Prelude in D-flat Major_ Op 28_ No 15 Raindrop,Classical,322.70138212500007,1505,279.8252657158494,139.5887427252846,1,31,127,46
Prelude in E flat_ Op23_ No6,Classical,153.8359375,1268,494.5528413996242,216.2845849802461,1,2,120,61
Prelude in E minor,Classical,128.0,604,283.125,129.32038834951453,1,3,124,37
Prelude In E Minor_ Op 28_ No 4,Unknown,113.01462219140626,610,323.8518988986462,117.29859512630608,1,27,118,37
Prelude No1 C Major,Classical,93.33324,549,352.92892435749576,180.00018000018005,1,55,117,31
Prelude Op 28  No 2,Classical,76.66663600000001,339,265.30445394786847,139.72282816635885,1,127,127,34
Prelude Op 28  No 20,Classical,74.285692,260,210.00006300001888,56.00001680000484,1,90,90,43
Prelude Op 28 No 4,Classical,83.33330000000001,599,431.2801725120689,145.3211590458948,1,127,127,37
"Prelude Op 28, No 15",Classical,267.0,1271,285.61797752808985,159.08221797323128,1,127,127,45
"Prelude Op 28, No 6",Classical,101.333308,287,169.93425300987903,112.5000281250069,1,127,127,33
Prelude Op 45,Classical,198.0,1034,313.33333333333337,238.027397260274,1,90,90,63
"Prelude Op 59, No 2",Classical,85.71401999999999,898,628.6019486660409,222.6006900621385,1,127,127,56
Prelude Op WoO 55,Classical,176.32627200000002,834,283.7920828950549,196.00028746708827,1,127,127,46
Prelude,Classical,252.0,670,159.52380952380952,60.0,1,127,127,42
PreludeAngry Young Man,Rock,316.3541666666667,2243,425.4092854790912,170.09422367882013,1,35,99,31
Preludes for Piano - Ist Book - Selection X La cathédrale engloutie Profondément calme,Classical,290.0,1693,350.2758620689655,116.20253164556964,1,3,125,74
Preludio con Fuga,Classical,113.333288,737,390.1766266588859,256.83592362989185,1,127,127,42
Première Arabesque L66 No1,Classical,176.249718,1369,466.0432988607675,216.000345600553,1,90,90,55
Pres du Coeur,Unknown,117.0,872,447.1794871794872,159.67145790554423,1,100,100,47
Presence Of The Lord,Unknown,293.4583333333333,1281,261.91111742155334,194.6853146853128,1,40,127,41
Pressure,Rock,266.801924125,2039,458.54242019140094,154.57649008532286,1,52,106,40
Pretty Maids All In A Row,Rock,186.50390625,952,306.26704366949417,101.6470588235294,1,79,95,35
Pretty Paper,Unknown,205.41875,1094,319.54239815012016,173.19587628865898,1,123,126,39
Pretzel Logic (Album Version),Rock,290.8583333333333,2374,489.7229464515944,177.91505791505617,1,46,94,25
Price To Pay (Album Version),Rock,187.68362563333332,713,227.93677315024172,130.75856402761084,1,26,113,22
Prideland,Unknown,283.02819011250006,1895,401.7267677640369,218.18900005881312,1,61,76,16
Princess Of Light,Electronic,280.0,1280,274.2857142857143,122.26415094339622,1,127,127,32
Princess_Tomato_in_the_Salad_Kingdom_MainTheme,Soundtracks,54.857088000000005,482,527.1880271880271,269.82441988303646,1,92,110,18
Prince_of_Persia_-_Main_Theme_and_Sound_Effects_by_w3sp,Soundtracks,77.615625,390,301.48568667713494,168.12972972973128,1,68,127,40
Private Dancer,World,227.35163265625,457,120.60612751991252,109.21024784898464,1,37,122,36
Prodigal,Rock,250.51900453125,652,156.15581769214688,181.16617306900704,1,67,121,20
Professor_Layton_and_the_Miracle_Mask_PuzzlesAbound,Soundtracks,158.17467372916664,924,350.4985892680058,176.00004693334577,1,110,127,23
Promise Me,Pop,218.3876680625,1674,459.9160790125532,241.658273983566,1,12,107,34
Promised Myself,Blues,174.18674957291668,916,315.52342606285947,156.49045503608937,1,90,120,25
Prop Me Up Beside the Jukebox (If I Die),Rock,234.96354166666663,1619,413.4258417750981,144.84839775829846,1,23,127,37
Propane Nightmares Live At Brixton Academy,World,319.058664,464,87.25668079648199,94.44449166669006,1,50,95,21
Prophecy,Soul,291.89,2753,565.8981123025798,154.368143877105,1,50,105,20
Proud Mary,Soul,192.9,733,227.9937791601866,176.4992159195369,1,80,127,27
Proud,Soundtracks,242.39211871875,252,62.37826576178365,172.01178545019388,1,48,127,21
Prélude in B minor_ Op 28_ No 6 Raindrop,Classical,107.19270833333331,405,226.6945240756037,121.90476190476213,1,21,110,33
Prélude in C sharp minor_ Op3_ No2,Classical,209.99479166666663,1720,491.4407599394826,182.76923076922964,1,2,108,62
Prélude Nr 2,Classical,294.0,841,171.6326530612245,120.0,1,127,127,38
Préludes opus 16 - 1,Classical,184.5,546,177.5609756097561,128.0,1,127,127,52
Préludes opus 16 - 2,Classical,55.5,456,492.97297297297297,130.06451612903226,1,127,127,53
Préludes opus 16 - 3,Classical,131.428302,518,236.47874565099377,107.4708085504519,1,127,127,46
Préludes opus 16 - 4,Classical,49.090896,153,187.00004986668,79.20002112000566,1,127,127,31
Préludes_ Book II La Puerta del Vino,Unknown,191.7630208333333,964,301.62228227657295,159.68316831683197,1,3,119,54
Psalm 5 var 2,Unknown,72.0,403,335.83333333333337,99.99999999999996,1,12,66,30
Psicopata,Rock,230.25,1126,293.4201954397394,200.3044685233273,1,1,1,25
Pua Sadinia (Instrumental),World,238.83125,2539,637.8562269384764,204.85512920908408,1,8,94,33
Puff the Magic Dragon,Unknown,121.845768,595,292.9933520547057,138.66710577916828,1,35,108,20
Puhu hiljaa rakkaudesta,Unknown,61.868750000000006,298,288.9988887766441,126.31578947368422,1,121,127,30
Pulaski Heights,Rock,188.5530465,306,97.37312836257992,49.500176550629625,1,82,111,23
Pull Your Pants Up (Rappers And Drums),Unknown,228.2649188125,986,259.17254525034946,172.59311848203356,1,11,127,38
Puppy Love,Rap,204.028067,692,203.5014133619175,117.98225483682452,1,90,126,39
Pure Thrust 20,Unknown,260.9000735104167,530,121.885745650165,221.0200160940624,1,48,127,31
Pusher (Lifelike Remix),Electronic,237.691864,303,76.48557966628593,128.30867324446288,1,93,99,16
Put A Little Love In Your Heart,Children,130.775,484,222.06079143567197,122.22222222222226,1,105,127,28
Put A Straw Under Baby (2004 Digital Remaster),Rock,160.8,450,167.910447761194,150.00000000000023,1,30,107,22
Put It In A Love Song (In The Style of Alicia Keys feat Beyonce) With Backing Vocals,Unknown,164.682768625,344,125.33187395579591,188.0205819863748,1,74,115,21
Put On A Happy Face,Soundtracks,178.76905200000002,2064,692.7373536667856,190.78670764064017,1,64,64,56
Put Your Head On My Shoulder (Album Version),Ambient,266.1875,503,113.37872740079833,67.20370608673272,1,28,124,46
Put Yourself In My Shoes,Rock,186.957304125,891,285.9476405599888,135.54115981006478,1,48,127,26
Pyramid Song,Rock,260.37702,1662,382.9831065736907,67.45463314556855,1,95,95,19
PZM In Can On Piano,Rock,265.239064125,633,143.19157747480608,87.04607713928473,1,20,126,30
Qi Luo Li Wei Si Hui Xin,Pop,239.358735,1238,310.3291801738508,181.81313145341915,1,110,127,48
Qing Ning Yi Pian Tian,Pop,169.15182757812502,1634,579.5976396100061,147.13843200941656,1,1,127,32
Quaderno Di Donna,Rap,232.12861011666664,1019,263.3884723183038,203.9383782695796,1,37,100,26
Qualcosa di grande,Pop,259.31562940000003,1662,384.5506737512521,168.53123329268388,1,42,127,26
Quand le cow-boy va coucher,Unknown,201.76218075000003,773,229.8745970508152,119.7940404860294,1,50,114,21
Quand On Arrive En Ville,World,219.633141,1616,441.4634310584303,198.03939498664715,1,24,127,19
Quand on na que lamour,World,200.76078636979165,825,246.5620945956219,111.46188399337888,1,17,127,33
Quando (live),World,221.68389744791665,451,122.06569945549424,75.77170134955328,1,58,108,24
Quando Una Lei Va Via,Rap,203.76385556770836,486,143.1068327538123,229.25943163046892,1,31,127,21
Quanti Anni Hai,Pop,247.34234548125,496,120.31906603819272,153.30846004709989,1,61,127,38
Quarrel in my Heart,Unknown,226.27038177083332,1153,305.7404131224983,205.12944966520564,1,22,127,18
Que lAmour Est Violent,World,185.390439609375,463,149.84591470052914,151.13545280425882,1,30,105,19
Que le vas a dar a él,Unknown,312.546875,774,148.58571214317854,178.2156803844999,1,76,120,20
Que Manera Tan Estupida De Amar,Latin,276.1404268854167,1336,290.287086552749,155.35515459849182,1,25,117,38
Que Pensabas,Latin,179.98046875,1545,515.0558871405318,172.62385321100916,1,26,127,41
Que Sera De Mi,Latin,274.71500000000003,1261,275.4127004349963,128.5296981499505,1,2,127,31
Que va a ser de mi,Rock,223.84375,776,208.00223370096327,150.3202846975089,1,20,121,31
Queen Of Hollywood ( LP Version ),Rock,274.10453722499994,1049,229.6204237886636,98.7999489533596,1,61,115,15
Quella carezza della sera,Rock,267.7099595625,1117,250.34556095531963,163.5046952267504,1,1,119,25
Quello Che Sento,Unknown,236.8268210208333,437,110.71381141282752,75.4149402678976,1,78,110,18
