Title,Genre,Length (s),Note Count,Avg Notes/Min,BPM,Tempo Changes Count,Min Velocity,Max Velocity,Unique Pitches Count
"What'll I Do - Live At Maybeck Recital Hall, Berkeley, CA  1991",Jazz,359.1888020833333,3335,557.0886365036959,208.09875056450787,1,17,104,81
"What's New - Live At Merkin Hall, NYC  1989",Jazz,232.8294270833333,2605,671.3068960310493,210.98901098900893,1,22,101,76
What's New,Jazz,271.18229166666663,2554,565.0811454472123,189.0610699068926,1,16,91,69
What's Next - for Thelonious Monk,Jazz,346.8489583333333,3276,566.7020046550041,215.8313817330225,1,18,105,77
What's Up,Jazz,217.88932291666663,2652,730.2790144556858,200.7843137254874,1,20,101,63
"Whats Your Story, Morning Glory - Live At Maybeck Recital Hall, Berkeley, CA  November 14-16, 1994",Jazz,286.11979166666663,2512,526.7723673432239,201.4463544753983,1,20,103,75
Wheatland,Jazz,254.9192708333333,1088,256.0810714176261,193.73554761404145,1,8,100,52
When A Gypsy Makes His Violin Cry,Jazz,309.6497395833333,3914,758.4052882330926,203.39880821011565,1,10,110,81
"When A Woman Loves A Man  I'm Through With Love - Live At Maybeck Recital Hall, Berkeley, CA  March 29, 1992",Jazz,384.8893229166666,3819,595.3399753040478,210.812047274106,1,11,99,74
When A Woman Loves A Man,Jazz,266.83984375,2333,524.584327560715,196.56307129798947,1,13,90,60
When First We Met,Jazz,304.20182291666663,1523,300.39267721624645,164.60157538010498,1,23,106,55
When I Fall in Love (From 'One Minute to Zero '),Jazz,351.27994791666663,1681,287.121427221137,163.45694937116983,1,11,96,72
When I Fall In Love,Jazz,305.1796875,2726,535.9465478841871,218.4653204565364,1,26,101,71
"When I Grow Too Old To Dream - Live At Maybeck Recital Hall, Berkeley, CA  September 20, 1994",Jazz,351.71875,2923,498.63705019991113,196.25909494232337,1,19,103,70
When I Grow Too Old to Dream,Jazz,247.78776041666663,1389,336.33622524316746,200.8794541319167,1,7,95,64
When I Look in Your Eyes,Jazz,175.95963541666666,920,313.7083108253106,199.3477537437609,1,12,98,45
When I Look Into Your Eyes,Jazz,166.62890625,934,336.3161966383008,199.398310323512,1,27,93,51
When I'm Sixty Four,Jazz,296.70572916666663,2626,531.0312020011411,203.7800008586999,1,21,92,71
When Last We Spoke,Jazz,218.13932291666663,991,272.57809002512965,164.38603079234025,1,12,100,52
When Summer Comes,Jazz,149.00911458333331,637,256.49437691696016,158.77020938245275,1,14,93,49
"When The Saints Go Marching In - Live At Maybeck Recital Hall, Berkeley, CA  September 20, 1994",Jazz,238.26953125,2901,730.5172385527158,215.9534583063986,1,23,104,76
When You Live On An Island,Jazz,120.5,792,394.35684647302907,192.07745058491287,1,25,91,61
"When You Wish Upon A Star - Live At Maybeck Recital Hall, Berkeley, CA  April 18, 1993",Jazz,275.7552083333333,1755,381.86042119180286,204.0,1,14,98,76
"When Your Lover Has Gone - Live At Maybeck Recital Hall, Berkeley, CA  November 14-16, 1994",Jazz,221.70963541666663,2587,700.1048903819161,202.0314212641605,1,17,100,75
Where Are You,Jazz,342.27994791666663,2349,411.76820569785184,209.2563859981097,1,32,106,72
Where Have All the Flowers Gone 2,Jazz,160.60416666666666,1174,438.5938513425866,204.0657950231977,1,24,99,63
"Where Is Love - Live At Maybeck Recital Hall, Berkeley, CA  September 20, 1994",Jazz,302.5,1849,366.74380165289256,193.8013587835668,1,12,101,66
"Where Or When - Live At The Maybeck Recital Hall, Berkeley, CA  February 14, 1990",Jazz,249.9895833333333,2637,632.906371098796,196.04339502233475,1,24,102,72
Where Or When,Jazz,341.27994791666663,4125,725.2110811398574,208.50678733030048,1,16,89,81
Wherever You Are,Jazz,271.2395833333333,1539,340.4370367525635,173.03792714982868,1,18,95,71
While We're Young,Jazz,303.2903645833333,2006,396.8474243003173,169.51921857161184,1,11,94,69
Whisper Not,Jazz,301.28515625,2550,507.8245536698259,210.1388510754135,1,26,107,66
Whisperings,Jazz,206.08984375,1589,462.613772057848,212.6652381737249,1,21,93,68
Whistle While You Work,Jazz,193.5,3013,934.2635658914728,208.7553648068675,1,27,97,76
Who Can I Turn To (When Nobody Needs Me) - Live,Jazz,286.6796875,3830,801.5914974792206,205.57662279723465,1,12,94,76
Who Can I Turn To - Live,Jazz,295.68359375,2828,573.8566616024837,179.2191473448022,1,16,101,82
"Who Cares - Live At Maybeck Recital Hall, Berkeley, CA  1991",Jazz,213.9739583333333,1788,501.369422875642,199.06836964688884,1,20,108,77
Whoza Mtwana,Jazz,149.4296875,682,273.8411669367909,195.81631254283624,1,22,100,39
"Why Did I Choose You  Never Let Me Go - Live At Maybeck Recital Hall, Berkeley, CA  September 27, 1992",Jazz,306.5390625,2428,475.2412263934551,201.03896103895863,1,16,103,79
Why Shouldn't,Jazz,141.66927083333331,1615,683.9874267017151,197.655132971116,1,15,86,67
Wichita Lineman,Jazz,349.5598958333333,2732,468.93251186387647,205.24227291132124,1,11,92,61
Will O' the Wisp,Jazz,272.8098958333333,1795,394.780400729293,202.96476306196865,1,14,92,69
Willie The Weeper,Jazz,289.859375,3506,725.7312274270929,225.94276544530675,1,14,93,80
Willow Tree,Jazz,237.5,3343,844.5473684210526,217.1221457049644,1,19,97,69
Willow Weep for Me  Back to the Blues,Jazz,372.5,3460,557.3154362416108,209.4545454545368,1,27,107,76
"Willow Weep For Me - Live At Maybeck Recital Hall, Berkeley, CA  January 20, 1991",Jazz,342.13932291666663,2215,388.4382504386082,201.57480314960628,1,20,98,76
Windows,Jazz,299.8489583333333,3064,613.10868319119,192.8033472803351,1,22,98,73
"Witch Hunt - Live At Maybeck Recital Hall, Berkeley, CA  June 12, 1994",Jazz,356.08984375,3779,636.7494158558123,200.09925558312025,1,13,104,71
With Your Heart In Mind,Jazz,374.0794270833333,2196,352.2246626266564,191.45867339367837,1,19,94,65
Without A Song,Jazz,237.06119791666663,2397,606.6787870132866,210.34584139264945,1,27,104,75
Wonder Why,Jazz,232.83984375,1746,449.9229956213196,198.6985495883956,1,25,103,72
"Would You Like To Take A Walk - Live At Maybeck Recital Hall, Berkeley, CA  March 12, 1990",Jazz,177.41927083333331,1134,383.4983633988463,190.37181996086093,1,24,99,63
Would You Like To Take A Walk,Jazz,253.2109375,2781,658.9762734873963,209.5815645845932,1,16,92,70
Wounds of Another Time,Jazz,312.2591145833333,1678,322.4245355795092,163.14129385259017,1,11,98,58
Wrap Your Troubles In Dreams,Jazz,219.90885416666663,2275,620.7117058440406,198.38479809976252,1,19,92,75
Wunderbar,Jazz,277.58984375,2673,577.7588899990149,216.47661755284824,1,18,85,67
X. in the kitchen,Jazz,174.43880208333331,1349,464.0022691816764,214.71900593052985,1,28,99,62
XI. family harmony,Jazz,167.47916666666666,1372,491.5238213708173,219.7555886736218,1,20,94,60
"Yada, Yada, Yada",Jazz,207.984375,1897,547.2526481857111,202.4858757062129,1,16,98,58
Yancey Special,Jazz,312.4296875,3209,616.2666599984997,195.1302138471294,1,28,97,53
Yellow Bird,Jazz,186.46875,1730,556.6616390145801,206.41237953033635,1,23,103,65
Yellow Dolphin Street,Jazz,345.1497395833333,3119,542.1994529850042,213.7344866491204,1,22,101,69
Yellow Wurlitzer Blues,Jazz,336.10416666666663,3863,689.6076365214158,226.19915848527117,1,13,102,71
Yentl (Music from the Film),Jazz,354.56901041666663,3829,647.9415663823085,185.67032967033003,1,21,103,78
Yesterday(s),Jazz,321.6888020833333,2881,537.3516233096007,185.8421355867136,1,9,89,66
"Yesterdays - Live At Maybeck Recital Hall, Berkeley, CA  April 18, 1993",Jazz,308.8294270833333,3221,625.7823350099712,214.53202761278052,1,35,106,73
Yesterdays - Live in Paris  2018,Jazz,326.97916666666663,2301,422.2287352660084,202.41405653169997,1,32,99,57
Yesterdays - Live,Jazz,217.88671875,3066,844.2919378260636,202.67417311752004,1,22,92,73
Yesterdays,Jazz,206.58984375,1830,531.4878892733564,176.8012924071082,1,25,98,68
You And The Night And The Music,Jazz,204.2591145833333,2176,639.1881227250417,228.0798771121349,1,21,104,59
You Are Too Beautiful,Jazz,281.13932291666663,2918,622.7517310052568,172.12762645914415,1,16,99,76
"You Do Something To Me - Live At Maybeck Recital Hall, Berkeley, CA  July 19, 1992",Jazz,277.15885416666663,3613,782.1507295943776,203.89380530973648,1,22,104,79
You Do Something to Me,Jazz,256.7890625,2698,630.4006814932002,212.61401952084992,1,21,102,75
You Don't Know Me,Jazz,362.5,2432,402.5379310344828,194.92385786801725,1,16,97,59
"You Don't Know What Love Is - Live At Maybeck Recital Hall, Berkeley, CA  January 9, 1994",Jazz,318.13932291666663,3460,652.5442944202741,211.6026327873816,1,21,107,66
You Don't Know What Love Is,Jazz,207.1145833333333,1708,494.79857164411817,190.3804441384082,1,30,108,75
You Feet's Too Big - Instrumental,Jazz,135.50390625,1601,708.9094525642134,201.76814011676424,1,11,94,68
You Go To My Head,Jazz,316.2578125,2052,389.3026358044515,193.4682860998676,1,24,108,77
You must believe in Spring (from 'Les demoiselles de Rochefort'),Jazz,371.5872395833333,3599,581.1286744995252,203.65666434054376,1,11,102,78
You Said It,Jazz,190.47916666666663,2401,756.3031827627693,201.27440904419612,1,17,95,74
You Took Advantage Of Me,Jazz,289.92057291666663,3841,794.9073695651199,208.76110820700708,1,17,97,69
You Took The Words Right Out Of My Heart,Jazz,240.3997395833333,1306,325.9570918663034,126.41975308641952,1,31,100,67
"You'd Be So Nice To Come Home To - Live At Maybeck Recital Hall, Berkeley, CA  July 19, 1992",Jazz,296.51953125,3826,774.1817175828952,218.9767147156689,1,15,108,74
You'll Be Sorry,Jazz,169.25,2244,795.5096011816839,199.27512355848444,1,17,89,72
"You're A Joy - Live At Maybeck Recital Hall, Berkeley, CA  October 30, 1994",Jazz,333.08984375,1517,273.259607603992,181.3503874062229,1,13,104,69
You're Blase,Jazz,295.54947916666663,2786,565.5905754641338,197.64705882352675,1,18,94,71
You're Driving Me Crazy,Jazz,158.70963541666666,2011,760.2562987636293,208.5592154890622,1,18,91,65
You're Gonna Hear From Me,Jazz,229.7591145833333,2004,523.3307075458333,187.98155374246213,1,11,94,61
You're Lucky To Me,Jazz,138.609375,1906,825.0524179912073,226.0554959374527,1,16,86,67
You're Mine You,Jazz,290.76953125,2904,599.2374759864047,194.52508524110957,1,17,95,71
"You're My Everything - Live At Maybeck Recital Hall, Berkeley, CA  August 9, 1992",Jazz,236.8489583333333,2200,557.3172072567345,203.53775038520624,1,18,114,74
You're My Everything,Jazz,258.0703125,2349,546.1302334029607,207.01902748414332,1,19,93,63
You're My Favorite Memory,Jazz,157.88932291666666,1769,672.2430500004124,198.62068965517497,1,16,90,71
"You've Changed - Live At Maybeck Recital Hall  Berkeley, CA",Jazz,292.5,2607,534.7692307692307,208.76441515650427,1,12,101,61
"You've Changed - Live At Maybeck Recital Hall, Berkeley, CA  1991",Jazz,339.5598958333333,3547,626.7524599090428,207.96040180521305,1,18,111,78
You've Changed,Jazz,381.9700520833333,3047,478.62391044236807,198.92494081604556,1,19,104,74
You've Got To Be Modernistic,Jazz,345.9388020833333,4261,739.0324486884648,206.8428927680848,1,23,102,69
Your Pure Self (Mother to Son),Jazz,302.5,1684,334.0165289256198,191.36212624585065,1,15,99,46
Your Story,Jazz,220.90885416666663,1664,451.951101627981,195.5595264686166,1,25,105,69
Zee Blues,Jazz,133.33984375,1196,538.1737219862312,226.0089686098657,1,31,109,64
